7000 6128
3912 3311 1
3912 3420 1
3912 5044 1
3913 572 1
3913 1459 1
3913 2358 1
3913 4034 1
3913 4795 1
3914 42 1
3914 812 1
3914 2131 1
3915 2330 1
3916 485 1
3916 687 1
3916 2555 1
3916 3001 1
3916 5628 1
3917 261 1
3917 3034 1
3917 5393 1
3917 5999 1
3918 2430 1
3918 3601 1
3919 1185 1
3919 1712 1
3919 3988 1
3920 2396 1
3920 5263 1
3920 5497 1
3920 5895 1
3921 988 1
3921 4019 1
3921 5164 1
3921 5641 1
3922 411 1
3922 712 1
3922 4037 1
3922 5545 1
3923 3206 1
3924 1269 1
3925 332 1
3925 4890 1
3926 495 1
3926 1175 1
3926 5609 1
3927 574 1
3927 1053 1
3927 3720 1
3927 4627 1
3928 1044 1
3928 3705 1
3928 4936 1
3928 5609 1
3929 652 1
3929 988 1
3929 2502 1
3930 1123 1
3931 1080 1
3931 1269 1
3931 5571 1
3931 5839 1
3932 411 1
3932 696 1
3932 3968 1
3933 445 1
3933 2048 1
3934 1407 1
3934 3041 1
3934 5756 1
3935 988 1
3935 2430 1
3935 5772 1
3936 3909 1
3937 1683 1
3937 2104 1
3937 3283 1
3937 3944 1
3938 1086 1
3939 4569 1
3939 4702 1
3940 1163 1
3941 146 1
3941 2339 1
3941 4987 1
3942 1383 1
3942 4125 1
3942 5167 1
3942 5963 1
3943 1407 1
3944 747 1
3944 2197 1
3944 5886 1
3945 881 1
3946 6073 1
3947 1614 1
3947 3246 1
3947 3409 1
3947 5609 1
3947 5906 1
3948 2160 1
3948 2502 1
3948 3216 1
3948 3703 1
3948 5129 1
3949 554 1
3949 1772 1
3949 1914 1
3949 3299 1
3949 4469 1
3950 1517 1
3950 1556 1
3950 4014 1
3951 264 1
3951 1707 1
3951 3991 1
3951 5219 1
3952 988 1
3952 3910 1
3952 5218 1
3953 4904 1
3953 5609 1
3954 1240 1
3954 1298 1
3954 4895 1
3955 3004 1
3955 4930 1
3956 884 1
3956 3564 1
3956 4959 1
3957 1333 1
3957 2079 1
3957 2428 1
3958 1079 1
3958 1563 1
3959 42 1
3959 1628 1
3959 2693 1
3959 2941 1
3960 485 1
3960 2047 1
3960 5576 1
3961 1123 1
3961 1330 1
3961 1407 1
3961 6009 1
3962 1111 1
3962 1383 1
3962 1435 1
3962 5439 1
3963 1330 1
3963 2430 1
3963 3533 1
3963 4441 1
3964 1053 1
3964 1435 1
3964 2552 1
3965 2019 1
3965 2722 1
3965 3041 1
3965 5609 1
3966 1420 1
3966 2979 1
3966 4927 1
3966 5203 1
3966 5609 1
3967 988 1
3967 1944 1
3968 1412 1
3968 2871 1
3968 5074 1
3968 5609 1
3969 636 1
3969 2070 1
3969 4062 1
3970 1407 1
3970 5121 1
3971 3532 1
3972 80 1
3972 5048 1
3972 6008 1
3973 172 1
3973 604 1
3973 988 1
3973 1677 1
3973 5160 1
3974 877 1
3974 2182 1
3974 5791 1
3975 1435 1
3975 2681 1
3975 3624 1
3975 4140 1
3976 1269 1
3976 3722 1
3976 4843 1
3977 1431 1
3977 3064 1
3978 1352 1
3978 3079 1
3978 3856 1
3978 4287 1
3979 1330 1
3979 1407 1
3979 2133 1
3979 4020 1
3979 4708 1
3980 20 1
3980 941 1
3980 5315 1
3980 5545 1
3981 2294 1
3981 5085 1
3981 5087 1
3982 13 1
3982 1431 1
3982 2461 1
3982 2694 1
3982 3510 1
3983 661 1
3983 2227 1
3983 4273 1
3983 5598 1
3983 5672 1
3984 213 1
3984 1837 1
3984 1898 1
3984 4634 1
3985 988 1
3985 2430 1
3985 2454 1
3986 988 1
3986 2003 1
3986 2430 1
3987 988 1
3987 4323 1
3988 1053 1
3988 1192 1
3988 3482 1
3989 652 1
3989 1023 1
3989 4701 1
3990 1431 1
3991 483 1
3991 765 1
3991 3672 1
3991 4498 1
3992 485 1
3992 5609 1
3993 1705 1
3993 1940 1
3994 300 1
3994 2430 1
3994 2989 1
3994 5772 1
3995 2505 1
3995 5243 1
3995 5545 1
3996 332 1
3996 3525 1
3997 5534 1
3997 5609 1
3998 1373 1
3998 3910 1
3998 5218 1
3999 988 1
3999 2430 1
3999 2989 1
3999 5772 1
4000 1330 1
4000 1407 1
4000 4708 1
4001 2805 1
4001 5315 1
4002 1085 1
4002 5074 1
4002 5609 1
4003 1330 1
4003 1407 1
4004 200 1
4004 366 1
4004 436 1
4004 1927 1
4005 1412 1
4005 1694 1
4005 4469 1
4006 5254 1
4006 6026 1
4007 485 1
4007 2481 1
4008 741 1
4008 999 1
4008 4787 1
4009 1441 1
4009 2396 1
4009 2505 1
4009 2525 1
4009 5812 1
4010 3959 1
4011 4267 1
4011 5643 1
4012 4224 1
4013 1046 1
4013 2505 1
4013 3110 1
4013 5315 1
4014 996 1
4014 1407 1
4014 5849 1
4015 1431 1
4016 1330 1
4017 835 1
4017 1766 1
4018 63 1
4018 1269 1
4018 3001 1
4019 1655 1
4019 3803 1
4019 4217 1
4020 1330 1
4020 1407 1
4021 2430 1
4022 485 1
4022 1017 1
4022 1269 1
4022 3460 1
4022 5137 1
4023 1186 1
4024 1269 1
4025 291 1
4026 2074 1
4026 2552 1
4026 4774 1
4026 5264 1
4026 6094 1
4027 274 1
4027 844 1
4027 6101 1
4028 1928 1
4028 5558 1
4028 5839 1
4029 5164 1
4030 4427 1
4030 5025 1
4031 554 1
4031 1914 1
4031 5261 1
4031 5840 1
4032 718 1
4033 4326 1
4033 4568 1
4034 674 1
4034 2199 1
4034 2451 1
4035 1053 1
4035 3823 1
4035 4930 1
4036 2609 1
4036 5877 1
4037 1435 1
4037 2839 1
4037 3721 1
4037 5581 1
4037 6046 1
4038 1330 1
4039 415 1
4039 1269 1
4039 4097 1
4040 1065 1
4040 1435 1
4040 2032 1
4040 3905 1
4041 4592 1
4041 5609 1
4041 5683 1
4042 1435 1
4042 4966 1
4043 11 1
4043 536 1
4043 4975 1
4043 5545 1
4044 778 1
4044 1407 1
4044 5672 1
4045 572 1
4045 1431 1
4046 1195 1
4046 4155 1
4047 455 1
4047 907 1
4047 1727 1
4047 3135 1
4047 4891 1
4048 1053 1
4048 3720 1
4049 145 1
4049 1330 1
4049 2852 1
4050 1276 1
4050 5020 1
4051 1186 1
4052 367 1
4052 451 1
4052 988 1
4052 2741 1
4052 3770 1
4053 2430 1
4053 3023 1
4053 5772 1
4054 46 1
4054 485 1
4054 3359 1
4055 988 1
4055 1436 1
4055 1542 1
4055 4469 1
4056 2496 1
4057 5001 1
4058 1149 1
4058 1437 1
4059 116 1
4059 2332 1
4059 5349 1
4060 25 1
4060 732 1
4060 937 1
4060 1271 1
4060 1583 1
4061 1354 1
4061 4605 1
4062 562 1
4062 1269 1
4062 3462 1
4063 124 1
4063 1431 1
4064 1936 1
4064 4997 1
4065 249 1
4065 1435 1
4065 2430 1
4065 3601 1
4065 4724 1
4066 2949 1
4066 3433 1
4066 5303 1
4066 5609 1
4067 30 1
4067 189 1
4067 1431 1
4067 4293 1
4067 5585 1
4068 1550 1
4068 3041 1
4068 5609 1
4068 5976 1
4069 4728 1
4070 485 1
4070 5522 1
4071 1407 1
4071 5021 1
4071 6025 1
4072 229 1
4072 1431 1
4072 2159 1
4072 2256 1
4073 2430 1
4073 5218 1
4074 1407 1
4074 1946 1
4074 2773 1
4074 5849 1
4075 800 1
4075 1905 1
4075 4652 1
4075 5849 1
4075 6069 1
4076 3176 1
4076 4469 1
4076 4997 1
4076 5128 1
4077 69 1
4077 5840 1
4078 2979 1
4078 3325 1
4078 3418 1
4078 5609 1
4079 2552 1
4079 4006 1
4079 4510 1
4080 1354 1
4080 5895 1
4080 6033 1
4081 988 1
4081 6025 1
4081 6086 1
4082 1269 1
4082 4111 1
4083 1654 1
4083 2079 1
4083 4149 1
4083 5451 1
4083 5849 1
4084 1407 1
4084 5227 1
4084 5849 1
4085 3306 1
4085 4531 1
4086 1389 1
4086 3079 1
4086 3304 1
4087 65 1
4087 3023 1
4087 3910 1
4088 988 1
4088 1944 1
4088 2430 1
4089 5234 1
4090 2996 1
4090 3041 1
4090 5545 1
4091 128 1
4091 890 1
4092 1614 1
4092 3636 1
4092 5598 1
4093 988 1
4093 5218 1
4094 13 1
4094 350 1
4094 1431 1
4094 5699 1
4095 837 1
4095 2486 1
4095 3979 1
4095 5609 1
4096 878 1
4096 2934 1
4096 5812 1
4097 1023 1
4097 1288 1
4097 2823 1
4097 3414 1
4097 4323 1
4098 1231 1
4098 5609 1
4098 5788 1
4099 559 1
4099 1431 1
4100 506 1
4100 644 1
4100 652 1
4101 803 1
4102 333 1
4102 1066 1
4103 94 1
4103 1435 1
4104 988 1
4104 2430 1
4105 554 1
4105 1432 1
4105 1914 1
4105 4205 1
4105 4374 1
4106 5704 1
4107 1330 1
4107 2080 1
4107 5469 1
4108 1213 1
4108 1269 1
4108 3041 1
4109 988 1
4109 2132 1
4109 5609 1
4110 335 1
4110 1348 1
4110 2434 1
4110 3830 1
4111 1435 1
4111 2229 1
4111 3003 1
4111 4724 1
4111 5728 1
4112 2454 1
4112 3875 1
4112 4997 1
4112 5893 1
4113 698 1
4113 4772 1
4113 5218 1
4114 3998 1
4114 5609 1
4114 6030 1
4115 1269 1
4115 3462 1
4115 3922 1
4116 988 1
4116 5736 1
4116 5786 1
4117 2098 1
4117 2277 1
4117 3082 1
4117 3741 1
4117 4502 1
4118 5609 1
4119 1916 1
4119 5284 1
4119 5609 1
4120 1435 1
4120 3208 1
4121 412 1
4121 3023 1
4121 5009 1
4122 844 1
4122 1269 1
4122 3302 1
4123 4475 1
4123 5200 1
4124 1407 1
4125 1376 1
4125 3532 1
4125 3653 1
4126 652 1
4126 4701 1
4127 2430 1
4128 652 1
4128 4818 1
4129 641 1
4129 3557 1
4129 5948 1
4130 5466 1
4131 1765 1
4131 3910 1
4131 4795 1
4132 311 1
4132 2047 1
4132 2430 1
4133 1426 1
4133 3290 1
4134 3433 1
4134 3612 1
4134 5303 1
4135 1549 1
4135 2333 1
4135 3083 1
4136 988 1
4136 1435 1
4136 2430 1
4136 5218 1
4137 941 1
4137 1330 1
4137 5036 1
4138 349 1
4138 2333 1
4138 4724 1
4139 3710 1
4139 5163 1
4140 2013 1
4140 2258 1
4140 3034 1
4140 4934 1
4141 2430 1
4141 5218 1
4142 2213 1
4142 2240 1
4142 4857 1
4143 732 1
4143 5773 1
4144 426 1
4144 652 1
4144 2729 1
4145 343 1
4145 485 1
4145 2443 1
4146 1435 1
4147 988 1
4147 1549 1
4147 2771 1
4147 6126 1
4148 485 1
4148 1019 1
4148 1675 1
4148 5322 1
4148 5948 1
4149 4711 1
4149 5743 1
4149 5864 1
4150 5333 1
4150 5598 1
4151 2505 1
4151 3088 1
4151 3631 1
4151 5151 1
4152 329 1
4152 1195 1
4152 1295 1
4152 3270 1
4152 5778 1
4153 1431 1
4153 3846 1
4153 5609 1
4154 4211 1
4155 844 1
4155 1269 1
4156 4711 1
4156 5475 1
4157 1407 1
4157 2761 1
4157 5545 1
4157 5849 1
4158 636 1
4158 1407 1
4158 2997 1
4158 3315 1
4158 5849 1
4159 663 1
4159 1017 1
4159 1053 1
4159 1435 1
4159 3306 1
4160 988 1
4160 2430 1
4161 1145 1
4161 1330 1
4161 1407 1
4161 3732 1
4162 450 1
4162 637 1
4162 1210 1
4163 1 1
4163 1717 1
4163 6098 1
4164 453 1
4164 1586 1
4164 4997 1
4164 5488 1
4165 652 1
4166 1431 1
4166 2826 1
4166 5609 1
4166 5839 1
4167 1616 1
4167 1874 1
4167 2058 1
4167 2802 1
4168 1525 1
4168 2721 1
4168 4997 1
4169 1459 1
4169 3448 1
4169 3910 1
4170 1087 1
4170 1335 1
4170 3055 1
4170 6035 1
4171 572 1
4171 1431 1
4172 1330 1
4172 1707 1
4173 78 1
4173 3626 1
4173 5880 1
4174 822 1
4174 1431 1
4175 928 1
4175 988 1
4175 4199 1
4176 1264 1
4176 1407 1
4176 5545 1
4177 2430 1
4177 4783 1
4177 5109 1
4177 5772 1
4178 906 1
4178 1123 1
4179 280 1
4179 1525 1
4179 3883 1
4179 4997 1
4180 4923 1
4180 5254 1
4181 3976 1
4181 4224 1
4182 996 1
4182 1408 1
4182 1431 1
4182 2088 1
4183 150 1
4183 1407 1
4183 3315 1
4183 5922 1
4184 1269 1
4184 1519 1
4184 1717 1
4185 335 1
4185 1435 1
4185 3856 1
4185 5517 1
4186 191 1
4187 5259 1
4187 5609 1
4188 1407 1
4189 1053 1
4189 3720 1
4189 4096 1
4190 988 1
4190 2067 1
4190 3577 1
4190 3805 1
4191 1435 1
4191 3306 1
4192 1023 1
4192 1998 1
4192 2243 1
4192 3631 1
4193 1294 1
4193 1383 1
4193 2505 1
4193 5865 1
4194 495 1
4194 2528 1
4194 2884 1
4194 5596 1
4194 5609 1
4195 224 1
4195 1431 1
4196 41 1
4196 1944 1
4196 2905 1
4196 5609 1
4197 2194 1
4197 2659 1
4197 5598 1
4198 361 1
4198 1269 1
4198 3540 1
4198 4422 1
4198 5360 1
4199 1011 1
4199 1330 1
4199 2242 1
4200 41 1
4200 1269 1
4200 3462 1
4201 1431 1
4201 2694 1
4201 4145 1
4201 5609 1
4202 2454 1
4202 3878 1
4202 6053 1
4203 485 1
4203 1649 1
4203 2046 1
4203 3527 1
4203 4451 1
4204 562 1
4204 5609 1
4204 5689 1
4205 801 1
4205 1407 1
4205 2242 1
4205 5331 1
4206 636 1
4206 1407 1
4206 3929 1
4206 4781 1
4207 1435 1
4207 2594 1
4208 1614 1
4208 3805 1
4208 5015 1
4208 5609 1
4209 988 1
4209 1442 1
4209 1450 1
4209 1914 1
4209 2858 1
4210 1304 1
4210 3014 1
4210 3706 1
4210 5384 1
4210 5534 1
4211 177 1
4211 1330 1
4212 995 1
4212 1431 1
4212 3628 1
4212 5330 1
4213 3746 1
4214 264 1
4214 1195 1
4214 5598 1
4215 2430 1
4215 2860 1
4215 5218 1
4216 703 1
4216 1130 1
4216 2918 1
4217 652 1
4217 2152 1
4217 2160 1
4218 1330 1
4218 1333 1
4218 3695 1
4218 5545 1
4218 5581 1
4219 365 1
4219 523 1
4220 1078 1
4220 2729 1
4221 1087 1
4221 1106 1
4221 1335 1
4222 2505 1
4222 3228 1
4222 4895 1
4223 571 1
4223 2430 1
4223 3906 1
4223 4125 1
4224 4469 1
4224 5358 1
4225 1431 1
4225 3721 1
4226 3553 1
4226 5926 1
4227 1053 1
4227 3793 1
4227 4627 1
4227 4930 1
4228 423 1
4228 1889 1
4228 4813 1
4229 988 1
4230 309 1
4230 2430 1
4230 4678 1
4231 5104 1
4232 1192 1
4232 1344 1
4232 3701 1
4233 636 1
4233 745 1
4234 652 1
4235 910 1
4235 1499 1
4235 2941 1
4235 3569 1
4236 674 1
4237 1383 1
4237 2141 1
4238 2396 1
4238 2505 1
4238 5243 1
4239 411 1
4239 1197 1
4239 3110 1
4239 5545 1
4239 5712 1
4240 1431 1
4240 2505 1
4240 3041 1
4240 3406 1
4241 554 1
4241 1023 1
4241 1914 1
4242 1053 1
4242 1431 1
4242 1435 1
4242 5246 1
4242 5745 1
4243 584 1
4243 5849 1
4244 1435 1
4244 5695 1
4245 485 1
4245 4341 1
4245 6030 1
4245 6046 1
4246 1266 1
4246 2718 1
4247 1940 1
4247 3076 1
4247 6032 1
4248 177 1
4248 506 1
4248 1407 1
4248 4790 1
4249 1431 1
4249 4097 1
4249 4125 1
4249 5609 1
4249 5788 1
4250 1431 1
4250 1858 1
4251 2943 1
4251 3149 1
4251 5736 1
4252 101 1
4252 1407 1
4252 2189 1
4252 3776 1
4253 844 1
4253 1269 1
4253 3268 1
4254 1053 1
4254 4930 1
4255 1407 1
4255 3201 1
4256 1053 1
4256 1435 1
4256 3947 1
4257 229 1
4257 1824 1
4257 5535 1
4257 5580 1
4258 1858 1
4258 2430 1
4258 3852 1
4259 1383 1
4259 5963 1
4259 6054 1
4260 2505 1
4260 4066 1
4260 4826 1
4260 5864 1
4260 5895 1
4261 2242 1
4261 5993 1
4262 1431 1
4263 1410 1
4263 2160 1
4264 1053 1
4264 2120 1
4264 4930 1
4265 213 1
4265 495 1
4265 2474 1
4265 4701 1
4266 2613 1
4266 5104 1
4267 2160 1
4267 2508 1
4267 4078 1
4268 1556 1
4269 782 1
4269 1206 1
4270 369 1
4270 412 1
4271 988 1
4271 2430 1
4271 5218 1
4272 732 1
4272 4997 1
4273 1407 1
4273 3325 1
4274 235 1
4274 622 1
4274 6118 1
4275 652 1
4275 1876 1
4275 5909 1
4276 394 1
4276 1858 1
4276 4125 1
4277 1330 1
4277 3974 1
4278 485 1
4278 3041 1
4278 4095 1
4278 5545 1
4279 399 1
4279 852 1
4279 2671 1
4280 636 1
4280 1407 1
4280 1731 1
4280 3315 1
4281 125 1
4281 1087 1
4281 3001 1
4281 5652 1
4282 1862 1
4282 3279 1
4282 3549 1
4282 4326 1
4283 404 1
4283 485 1
4283 1058 1
4284 652 1
4284 1470 1
4284 3391 1
4285 280 1
4285 2047 1
4285 3759 1
4286 718 1
4286 3048 1
4286 3230 1
4286 5609 1
4287 485 1
4288 2727 1
4288 4180 1
4288 4469 1
4288 5087 1
4288 5098 1
4289 652 1
4289 2160 1
4289 2502 1
4290 2693 1
4290 4220 1
4291 51 1
4291 4534 1
4292 4253 1
4292 5146 1
4293 964 1
4293 5198 1
4294 1269 1
4295 1407 1
4296 493 1
4296 1818 1
4296 4323 1
4296 5635 1
4297 189 1
4297 2666 1
4297 4835 1
4297 5074 1
4297 5609 1
4298 2022 1
4298 3925 1
4299 2654 1
4300 974 1
4300 1833 1
4300 2022 1
4300 2505 1
4300 5331 1
4301 3566 1
4301 4500 1
4301 4930 1
4301 6012 1
4302 1053 1
4302 1470 1
4303 485 1
4303 5561 1
4304 1431 1
4305 1435 1
4305 2333 1
4305 3683 1
4306 1435 1
4306 2792 1
4307 394 1
4307 2430 1
4307 5218 1
4308 988 1
4308 2430 1
4309 2093 1
4309 3843 1
4310 988 1
4310 1549 1
4310 2458 1
4310 2764 1
4310 3910 1
4311 1335 1
4311 3001 1
4312 844 1
4312 2336 1
4312 2430 1
4312 3601 1
4313 4714 1
4314 1707 1
4314 1755 1
4314 4693 1
4315 2430 1
4315 5456 1
4316 60 1
4316 1383 1
4317 652 1
4317 2502 1
4317 2616 1
4318 117 1
4318 446 1
4318 1431 1
4319 1773 1
4319 2821 1
4319 3855 1
4320 274 1
4320 5468 1
4321 2505 1
4321 3041 1
4321 3825 1
4322 3157 1
4322 3177 1
4323 309 1
4323 2430 1
4324 1502 1
4324 2505 1
4325 1435 1
4325 2328 1
4326 177 1
4326 1407 1
4326 2046 1
4326 2243 1
4326 3974 1
4327 1269 1
4327 4930 1
4328 1053 1
4329 988 1
4329 2430 1
4329 3601 1
4330 990 1
4330 5021 1
4330 5609 1
4331 1567 1
4331 1940 1
4331 2979 1
4331 3805 1
4331 5220 1
4332 2818 1
4332 4895 1
4333 907 1
4333 2232 1
4333 6062 1
4334 343 1
4334 988 1
4334 1512 1
4334 3823 1
4334 5475 1
4335 2231 1
4335 3201 1
4335 3540 1
4336 405 1
4336 992 1
4336 1173 1
4337 1420 1
4337 2504 1
4337 4361 1
4337 4469 1
4337 5575 1
4338 1053 1
4338 1435 1
4338 4441 1
4339 287 1
4339 1916 1
4339 2686 1
4339 3628 1
4339 5609 1
4340 1435 1
4340 2292 1
4341 3147 1
4341 5545 1
4342 5 1
4342 3406 1
4342 5107 1
4342 5791 1
4343 71 1
4343 584 1
4344 1279 1
4344 4895 1
4345 1699 1
4345 5772 1
4346 1078 1
4346 1269 1
4346 5272 1
4347 54 1
4347 372 1
4347 1869 1
4347 1991 1
4347 2619 1
4348 707 1
4348 996 1
4348 1525 1
4348 4997 1
4349 1791 1
4349 2823 1
4350 2210 1
4350 3677 1
4350 5216 1
4351 264 1
4351 1867 1
4351 2671 1
4352 735 1
4352 3037 1
4352 4096 1
4352 5362 1
4353 1269 1
4353 3909 1
4353 5602 1
4354 652 1
4354 2502 1
4354 3009 1
4355 1053 1
4355 1821 1
4355 4103 1
4356 1615 1
4356 4389 1
4356 5074 1
4356 5609 1
4357 597 1
4357 1980 1
4357 2333 1
4358 560 1
4358 1070 1
4358 1835 1
4358 4961 1
4358 5916 1
4359 372 1
4359 2396 1
4359 4620 1
4360 485 1
4361 5254 1
4361 5793 1
4362 962 1
4362 3799 1
4362 4949 1
4363 454 1
4363 988 1
4363 1788 1
4364 5609 1
4364 5839 1
4365 644 1
4365 1693 1
4365 2839 1
4366 252 1
4366 1431 1
4366 1577 1
4367 1330 1
4367 5019 1
4368 1431 1
4368 2901 1
4369 529 1
4369 1187 1
4369 2793 1
4369 5609 1
4369 5876 1
4370 988 1
4370 2430 1
4370 3149 1
4370 4795 1
4371 289 1
4371 4040 1
4372 49 1
4372 629 1
4372 1197 1
4372 2505 1
4373 1407 1
4373 5009 1
4374 4555 1
4374 5545 1
4374 5598 1
4375 1909 1
4375 3422 1
4375 4940 1
4375 5609 1
4376 1858 1
4376 3765 1
4376 4157 1
4377 661 1
4377 1431 1
4377 5609 1
4378 2081 1
4378 2160 1
4378 3735 1
4379 636 1
4379 965 1
4379 1815 1
4379 5009 1
4379 5849 1
4380 4178 1
4381 957 1
4381 2505 1
4381 5265 1
4382 1323 1
4382 5515 1
4382 5881 1
4383 180 1
4383 3934 1
4384 2291 1
4384 2430 1
4384 3601 1
4385 434 1
4385 2724 1
4385 4493 1
4386 172 1
4386 919 1
4386 988 1
4387 2428 1
4387 5137 1
4388 554 1
4388 3062 1
4388 5285 1
4389 485 1
4389 3527 1
4390 1213 1
4390 3235 1
4390 5609 1
4391 1431 1
4391 2875 1
4392 2160 1
4392 4787 1
4393 1493 1
4393 2502 1
4393 4701 1
4394 2221 1
4394 2389 1
4394 3255 1
4395 523 1
4395 4039 1
4395 5220 1
4395 5317 1
4396 381 1
4396 1330 1
4396 3279 1
4396 3727 1
4396 5371 1
4397 1676 1
4397 2735 1
4398 2958 1
4398 3746 1
4399 1154 1
4399 1431 1
4399 1909 1
4399 5609 1
4400 1206 1
4400 2853 1
4400 4233 1
4400 5098 1
4401 2452 1
4401 4469 1
4401 4997 1
4402 2212 1
4402 5775 1
4403 1087 1
4403 3001 1
4403 5655 1
4404 1435 1
4404 2036 1
4405 557 1
4405 1930 1
4405 2505 1
4405 4069 1
4405 4551 1
4406 1123 1
4407 2890 1
4407 4292 1
4408 1078 1
4409 695 1
4409 1212 1
4409 1407 1
4409 2079 1
4409 5849 1
4410 1431 1
4411 537 1
4411 4469 1
4412 652 1
4412 2160 1
4413 24 1
4413 481 1
4413 1269 1
4413 1442 1
4413 2858 1
4414 83 1
4414 528 1
4414 1383 1
4414 4102 1
4415 706 1
4415 794 1
4416 3910 1
4416 5218 1
4417 996 1
4417 4997 1
4418 136 1
4418 4930 1
4419 1914 1
4419 4840 1
4419 5840 1
4420 803 1
4420 1854 1
4420 2872 1
4420 5903 1
4420 6015 1
4421 2721 1
4421 4997 1
4422 335 1
4422 2386 1
4423 28 1
4423 1525 1
4423 2009 1
4423 4469 1
4423 5947 1
4424 1053 1
4424 1435 1
4424 2238 1
4424 5068 1
4425 5659 1
4426 118 1
4426 4208 1
4426 4321 1
4426 4475 1
4427 1481 1
4427 3012 1
4428 3311 1
4428 3910 1
4428 4795 1
4429 732 1
4429 4361 1
4429 4997 1
4430 698 1
4430 1431 1
4430 3366 1
4430 5578 1
4431 489 1
4431 1443 1
4431 1558 1
4431 3197 1
4431 4795 1
4432 224 1
4432 2101 1
4432 3631 1
4432 4361 1
4432 4469 1
4433 2430 1
4433 5218 1
4434 1269 1
4434 1401 1
4434 5360 1
4435 1407 1
4435 4475 1
4436 3342 1
4436 4475 1
4436 4930 1
4437 887 1
4437 1269 1
4437 2055 1
4437 3623 1
4437 5272 1
4438 1105 1
4438 1435 1
4438 1907 1
4438 4876 1
4439 324 1
4439 5226 1
4439 5960 1
4440 988 1
4440 2067 1
4440 2430 1
4441 1053 1
4441 1435 1
4442 1079 1
4442 5297 1
4443 469 1
4443 1372 1
4443 1517 1
4443 1525 1
4444 3910 1
4445 644 1
4445 1431 1
4445 2321 1
4445 3721 1
4445 5849 1
4446 3852 1
4446 5219 1
4447 1383 1
4447 3376 1
4448 1916 1
4448 5609 1
4449 959 1
4449 1431 1
4450 878 1
4450 988 1
4450 1269 1
4450 1435 1
4450 3910 1
4451 823 1
4451 1374 1
4451 5796 1
4452 1431 1
4453 157 1
4453 5218 1
4454 2355 1
4454 3720 1
4454 4930 1
4455 4704 1
4456 1053 1
4456 1435 1
4457 572 1
4457 1431 1
4457 1469 1
4457 4795 1
4457 5609 1
4458 333 1
4458 3001 1
4458 5629 1
4459 4475 1
4459 4930 1
4460 287 1
4460 941 1
4460 1435 1
4460 3631 1
4461 2520 1
4461 3462 1
4461 5849 1
4462 2430 1
4462 3149 1
4462 5851 1
4463 280 1
4463 732 1
4463 5232 1
4463 5326 1
4463 5585 1
4464 732 1
4464 1525 1
4464 4997 1
4464 5779 1
4465 1335 1
4466 663 1
4466 1435 1
4466 5021 1
4467 3689 1
4467 4738 1
4467 5315 1
4468 264 1
4468 3481 1
4468 4773 1
4469 1149 1
4469 4930 1
4469 6094 1
4470 1154 1
4470 1407 1
4470 5390 1
4470 5609 1
4470 5849 1
4471 1435 1
4471 5550 1
4472 2096 1
4472 6017 1
4473 844 1
4473 891 1
4473 2430 1
4474 1497 1
4475 1149 1
4475 4930 1
4475 6094 1
4476 92 1
4476 442 1
4476 5609 1
4476 5839 1
4476 5951 1
4477 1197 1
4477 2396 1
4477 5149 1
4477 5864 1
4478 4361 1
4478 4469 1
4478 4997 1
4479 941 1
4479 1435 1
4480 1186 1
4480 1833 1
4480 4321 1
4480 5550 1
4481 1186 1
4481 4208 1
4481 4930 1
4482 2609 1
4482 4030 1
4483 931 1
4483 988 1
4483 2430 1
4483 3601 1
4483 4795 1
4484 1053 1
4484 1435 1
4484 2260 1
4485 1407 1
4485 2079 1
4486 1335 1
4487 2430 1
4487 3601 1
4488 988 1
4489 3499 1
4489 4930 1
4490 434 1
4490 2132 1
4490 3950 1
4490 4773 1
4490 5218 1
4491 2547 1
4491 3070 1
4491 3721 1
4491 5286 1
4492 1944 1
4492 3504 1
4492 3909 1
4493 732 1
4493 937 1
4493 1525 1
4493 4469 1
4494 2243 1
4494 4475 1
4495 314 1
4495 1354 1
4495 3546 1
4496 5202 1
4496 5218 1
4496 5254 1
4497 471 1
4497 753 1
4497 5550 1
4498 190 1
4498 467 1
4498 988 1
4498 2430 1
4498 2860 1
4499 414 1
4499 767 1
4499 5152 1
4499 5609 1
4500 1435 1
4500 2792 1
4500 3474 1
4500 4255 1
4501 711 1
4501 1431 1
4502 1435 1
4502 2654 1
4503 464 1
4503 1261 1
4503 1435 1
4503 5383 1
4504 308 1
4504 2725 1
4504 4997 1
4504 5085 1
4504 5455 1
4505 1590 1
4505 3061 1
4505 4361 1
4505 4469 1
4505 4997 1
4506 1043 1
4506 1186 1
4506 4475 1
4506 4930 1
4507 1857 1
4507 5609 1
4507 5824 1
4508 843 1
4508 4895 1
4509 562 1
4509 2430 1
4509 3097 1
4509 3401 1
4510 988 1
4510 1690 1
4511 1431 1
4512 2505 1
4512 2660 1
4512 4267 1
4512 6119 1
4513 310 1
4513 1330 1
4513 3050 1
4513 3910 1
4513 5218 1
4514 49 1
4514 507 1
4515 292 1
4515 1073 1
4515 1909 1
4515 4071 1
4515 5609 1
4516 1185 1
4516 2505 1
4517 404 1
4517 485 1
4517 5839 1
4518 359 1
4518 1485 1
4518 3738 1
4518 5159 1
4518 5609 1
4519 536 1
4520 572 1
4520 1431 1
4520 2513 1
4521 1331 1
4521 2160 1
4521 3928 1
4522 1441 1
4522 3255 1
4522 5545 1
4522 5627 1
4523 485 1
